name	name2	chrom	strand	exonCount	intronCount	intron_number	intron_start	intron_end	length
NR_033656.2	STX8	chr17	-	6	5	3	9491921	9505037	13116
NR_033656.2	STX8	chr17	-	6	5	4	9505162	9568370	63208
NR_033656.2	STX8	chr17	-	6	5	5	9568470	9575791	7321
NR_073560.2	STXBP2	chr19	+	19	18	1	7637186	7638725	1539
NR_073560.2	STXBP2	chr19	+	19	18	2	7638775	7639018	243
NR_073560.2	STXBP2	chr19	+	19	18	3	7639100	7639730	630
NR_073560.2	STXBP2	chr19	+	19	18	4	7639807	7640730	923
NR_073560.2	STXBP2	chr19	+	19	18	5	7640809	7640899	90
NR_073560.2	STXBP2	chr19	+	19	18	6	7641003	7641704	701
NR_073560.2	STXBP2	chr19	+	19	18	7	7641853	7642033	180
NR_073560.2	STXBP2	chr19	+	19	18	8	7642118	7642202	84
NR_073560.2	STXBP2	chr19	+	19	18	9	7642333	7642428	95
NR_073560.2	STXBP2	chr19	+	19	18	10	7642536	7642765	229
NR_073560.2	STXBP2	chr19	+	19	18	11	7642823	7642982	159
NR_073560.2	STXBP2	chr19	+	19	18	12	7643048	7644613	1565
NR_073560.2	STXBP2	chr19	+	19	18	13	7644752	7644878	126
NR_073560.2	STXBP2	chr19	+	19	18	14	7644934	7645196	262
NR_073560.2	STXBP2	chr19	+	19	18	15	7645306	7646248	942
NR_073560.2	STXBP2	chr19	+	19	18	16	7646344	7647161	817
NR_073560.2	STXBP2	chr19	+	19	18	17	7647247	7647353	106
NR_073560.2	STXBP2	chr19	+	19	18	18	7647511	7647724	213
NR_034115.1	STXBP5-AS1	chr6	-	11	10	1	146842809	146844318	1509
NR_034115.1	STXBP5-AS1	chr6	-	11	10	2	146844712	146850824	6112
NR_034115.1	STXBP5-AS1	chr6	-	11	10	3	146851331	146860617	9286
NR_034115.1	STXBP5-AS1	chr6	-	11	10	4	146860743	146972044	111301
NR_034115.1	STXBP5-AS1	chr6	-	11	10	5	146972070	147001440	29370
NR_034115.1	STXBP5-AS1	chr6	-	11	10	6	147001543	147074804	73261
NR_034115.1	STXBP5-AS1	chr6	-	11	10	7	147074847	147119416	44569
NR_034115.1	STXBP5-AS1	chr6	-	11	10	8	147119477	147173592	54115
NR_034115.1	STXBP5-AS1	chr6	-	11	10	9	147173647	147173814	167
NR_034115.1	STXBP5-AS1	chr6	-	11	10	10	147173948	147204412	30464
NR_145516.2	STXBP5L	chr3	+	29	28	1	120908334	120909570	1236
NR_145516.2	STXBP5L	chr3	+	29	28	2	120909767	120954939	45172
NR_145516.2	STXBP5L	chr3	+	29	28	3	120955037	121041699	86662
NR_145516.2	STXBP5L	chr3	+	29	28	4	121041781	121045434	3653
NR_145516.2	STXBP5L	chr3	+	29	28	5	121045535	121114924	69389
NR_145516.2	STXBP5L	chr3	+	29	28	6	121115059	121121640	6581
NR_145516.2	STXBP5L	chr3	+	29	28	7	121121704	121152476	30772
NR_145516.2	STXBP5L	chr3	+	29	28	8	121152560	121157503	4943
NR_145516.2	STXBP5L	chr3	+	29	28	9	121157627	121205922	48295
NR_145516.2	STXBP5L	chr3	+	29	28	10	121206001	121223002	17001
NR_145516.2	STXBP5L	chr3	+	29	28	11	121223157	121223243	86
NR_145516.2	STXBP5L	chr3	+	29	28	12	121223371	121233615	10244
NR_145516.2	STXBP5L	chr3	+	29	28	13	121233688	121238970	5282
NR_145516.2	STXBP5L	chr3	+	29	28	14	121239118	121240439	1321
NR_145516.2	STXBP5L	chr3	+	29	28	15	121240507	121250722	10215
NR_145516.2	STXBP5L	chr3	+	29	28	16	121250763	121254894	4131
NR_145516.2	STXBP5L	chr3	+	29	28	17	121255112	121257160	2048
NR_145516.2	STXBP5L	chr3	+	29	28	18	121257333	121259042	1709
NR_145516.2	STXBP5L	chr3	+	29	28	19	121259168	121279804	20636
NR_145516.2	STXBP5L	chr3	+	29	28	20	121279956	121282265	2309
NR_145516.2	STXBP5L	chr3	+	29	28	21	121282337	121318474	36137
NR_145516.2	STXBP5L	chr3	+	29	28	22	121318540	121378715	60175
NR_145516.2	STXBP5L	chr3	+	29	28	23	121378886	121381292	2406
NR_145516.2	STXBP5L	chr3	+	29	28	24	121381532	121407242	25710
NR_145516.2	STXBP5L	chr3	+	29	28	25	121407603	121413157	5554
NR_145516.2	STXBP5L	chr3	+	29	28	26	121413323	121415856	2533
NR_145516.2	STXBP5L	chr3	+	29	28	27	121415968	121418336	2368
NR_145516.2	STXBP5L	chr3	+	29	28	28	121418557	121419055	498
NR_134487.1	STYXL1	chr7	-	7	6	1	75996599	76003757	7158
NR_134487.1	STYXL1	chr7	-	7	6	2	76003855	76005258	1403
NR_134487.1	STYXL1	chr7	-	7	6	3	76005404	76013741	8337
NR_134487.1	STYXL1	chr7	-	7	6	4	76013887	76021850	7963
NR_134487.1	STYXL1	chr7	-	7	6	5	76021992	76028641	6649
NR_134487.1	STYXL1	chr7	-	7	6	6	76028703	76030420	1717
NR_189308.1	SUCLA2-AS1	chr13	+	2	1	1	48001822	48002434	612
NR_109992.1	SUCLG2-DT	chr3	+	7	6	1	67655102	67669815	14713
NR_109992.1	SUCLG2-DT	chr3	+	7	6	2	67669909	67670828	919
NR_109992.1	SUCLG2-DT	chr3	+	7	6	3	67671004	67840021	169017
NR_109992.1	SUCLG2-DT	chr3	+	7	6	4	67840839	67844232	3393
NR_109992.1	SUCLG2-DT	chr3	+	7	6	5	67844352	67889009	44657
NR_109992.1	SUCLG2-DT	chr3	+	7	6	6	67889109	67947140	58031
NR_183314.1	SUGCT-AS1	chr7	-	2	1	1	40539682	40546713	7031
NR_147913.2	SUGP2	chr19	-	12	11	1	18991742	18993637	1895
NR_147913.2	SUGP2	chr19	-	12	11	2	18993740	18994365	625
NR_147913.2	SUGP2	chr19	-	12	11	3	18994486	18995143	657
NR_147913.2	SUGP2	chr19	-	12	11	4	18995280	19001612	6332
NR_147913.2	SUGP2	chr19	-	12	11	5	19001674	19004167	2493
NR_147913.2	SUGP2	chr19	-	12	11	6	19004646	19008316	3670
NR_147913.2	SUGP2	chr19	-	12	11	7	19008428	19009854	1426
NR_147913.2	SUGP2	chr19	-	12	11	8	19010342	19019108	8766
NR_147913.2	SUGP2	chr19	-	12	11	9	19019229	19024618	5389
NR_147913.2	SUGP2	chr19	-	12	11	10	19026226	19030950	4724
NR_147913.2	SUGP2	chr19	-	12	11	11	19031082	19033436	2354
NR_003667.3	SUGT1P1	chr9	-	7	6	1	33500790	33503826	3036
NR_003667.3	SUGT1P1	chr9	-	7	6	2	33503843	33504537	694
NR_003667.3	SUGT1P1	chr9	-	7	6	3	33504591	33508362	3771
NR_003667.3	SUGT1P1	chr9	-	7	6	4	33508429	33509129	700
NR_003667.3	SUGT1P1	chr9	-	7	6	5	33509336	33510619	1283
NR_003667.3	SUGT1P1	chr9	-	7	6	6	33510711	33510818	107
NR_003365.2	SUGT1P3	chr13	-	3	2	1	40912723	40921473	8750
NR_003365.2	SUGT1P3	chr13	-	3	2	2	40921531	40921618	87
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	1	97238567	97246095	7528
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	2	97246186	97250791	4605
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	3	97250843	97251540	697
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	4	97251557	97276568	25011
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	5	97276697	97277555	858
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	6	97277626	97279361	1735
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	7	97279473	97281515	2042
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	8	97281669	97287659	5990
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	9	97287735	97290583	2848
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	10	97290665	97290853	188
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	11	97290902	97291370	468
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	12	97291487	97292555	1068
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	13	97292675	97293946	1271
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	14	97294110	97294844	734
NR_036526.1	SUGT1P4-STRA6LP	chr9	+	16	15	15	97294991	97295619	628
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	1	97238567	97246095	7528
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	2	97246186	97250791	4605
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	3	97250843	97251540	697
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	4	97251557	97276568	25011
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	5	97276697	97277555	858
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	6	97277626	97279361	1735
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	7	97279473	97281515	2042
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	8	97281669	97287659	5990
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	9	97287735	97290583	2848
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	10	97290665	97290853	188
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	11	97290902	97291370	468
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	12	97291487	97293946	2459
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	13	97294110	97294844	734
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	14	97294991	97307735	12744
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	15	97307806	97307982	176
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	16	97308132	97309413	1281
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	17	97309604	97312112	2508
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	18	97312201	97313235	1034
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	19	97313345	97314392	1047
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	20	97314521	97314617	96
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	21	97314728	97314850	122
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	22	97314946	97317064	2118
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	23	97317228	97318462	1234
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	24	97318582	97320125	1543
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	25	97320205	97322832	2627
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	26	97322921	97323780	859
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	27	97323903	97325018	1115
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	28	97325192	97326553	1361
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	29	97326669	97328019	1350
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	30	97328146	97330153	2007
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	31	97330193	97330321	128
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	32	97330767	97343339	12572
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	33	97343563	97347313	3750
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	34	97347489	97349110	1621
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	35	97349291	97350408	1117
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	36	97350555	97354568	4013
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	37	97354713	97354891	178
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	38	97355008	97357626	2618
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	39	97357725	97359981	2256
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	40	97360101	97361725	1624
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	41	97361898	97362195	297
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	42	97362441	97364050	1609
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	43	97364128	97365672	1544
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	44	97365739	97366558	819
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	45	97366700	97369921	3221
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	46	97370082	97370640	558
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	47	97370778	97371594	816
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	48	97371706	97374542	2836
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	49	97374648	97375453	805
NR_036528.1	SUGT1P4-STRA6LP-CCDC180	chr9	+	51	50	50	97375589	97376762	1173
NR_182053.1	SULF1	chr8	+	23	22	1	69466950	69495764	28814
NR_182053.1	SULF1	chr8	+	23	22	2	69495926	69501873	5947
NR_182053.1	SULF1	chr8	+	23	22	3	69501968	69563538	61570
NR_182053.1	SULF1	chr8	+	23	22	4	69563611	69563915	304
NR_182053.1	SULF1	chr8	+	23	22	5	69564147	69575969	11822
NR_182053.1	SULF1	chr8	+	23	22	6	69576209	69586356	10147
NR_182053.1	SULF1	chr8	+	23	22	7	69586508	69588971	2463
NR_182053.1	SULF1	chr8	+	23	22	8	69589141	69600602	11461
NR_182053.1	SULF1	chr8	+	23	22	9	69600753	69601653	900
NR_182053.1	SULF1	chr8	+	23	22	10	69601829	69603191	1362
NR_182053.1	SULF1	chr8	+	23	22	11	69603313	69603599	286
NR_182053.1	SULF1	chr8	+	23	22	12	69603656	69604802	1146
NR_182053.1	SULF1	chr8	+	23	22	13	69604932	69621034	16102
NR_182053.1	SULF1	chr8	+	23	22	14	69621251	69623941	2690
NR_182053.1	SULF1	chr8	+	23	22	15	69624197	69627209	3012
NR_182053.1	SULF1	chr8	+	23	22	16	69627306	69627771	465
NR_182053.1	SULF1	chr8	+	23	22	17	69627866	69628170	304
NR_182053.1	SULF1	chr8	+	23	22	18	69628236	69629503	1267
NR_182053.1	SULF1	chr8	+	23	22	19	69629679	69638501	8822
NR_182053.1	SULF1	chr8	+	23	22	20	69638644	69638734	90
NR_182053.1	SULF1	chr8	+	23	22	21	69638858	69640807	1949
NR_182053.1	SULF1	chr8	+	23	22	22	69640841	69658504	17663
NR_174455.1	SULT1A2	chr16	-	8	7	1	28592140	28592262	122
NR_174455.1	SULT1A2	chr16	-	8	7	2	28592481	28593251	770
NR_174455.1	SULT1A2	chr16	-	8	7	3	28593346	28593441	95
NR_174455.1	SULT1A2	chr16	-	8	7	4	28593568	28595366	1798
NR_174455.1	SULT1A2	chr16	-	8	7	5	28595464	28595549	85
NR_174455.1	SULT1A2	chr16	-	8	7	6	28595675	28595782	107
NR_174455.1	SULT1A2	chr16	-	8	7	7	28595934	28596996	1062
NR_135776.2	SULT1C4	chr2	+	5	4	1	108378506	108381711	3205
NR_135776.2	SULT1C4	chr2	+	5	4	2	108381887	108383415	1528
NR_135776.2	SULT1C4	chr2	+	5	4	3	108383510	108386191	2681
NR_135776.2	SULT1C4	chr2	+	5	4	4	108386372	108387319	947
NR_037191.1	SULT1C5P	chr2	+	4	3	1	108322461	108327612	5151
NR_037191.1	SULT1C5P	chr2	+	4	3	2	108327735	108329418	1683
NR_037191.1	SULT1C5P	chr2	+	4	3	3	108329516	108352369	22853
NR_163943.1	SUMO1	chr2	-	6	5	1	202206905	202207132	227
NR_163943.1	SUMO1	chr2	-	6	5	2	202207321	202210734	3413
NR_163943.1	SUMO1	chr2	-	6	5	3	202210806	202214356	3550
NR_163943.1	SUMO1	chr2	-	6	5	4	202214434	202220031	5597
NR_163943.1	SUMO1	chr2	-	6	5	5	202220106	202238439	18333
NR_160282.1	SUN1	chr7	+	23	22	1	816673	832504	15831
NR_160282.1	SUN1	chr7	+	23	22	2	832601	838797	6196
NR_160282.1	SUN1	chr7	+	23	22	3	838986	841945	2959
NR_160282.1	SUN1	chr7	+	23	22	4	842130	843205	1075
NR_160282.1	SUN1	chr7	+	23	22	5	843232	843340	108
NR_160282.1	SUN1	chr7	+	23	22	6	843520	848417	4897
NR_160282.1	SUN1	chr7	+	23	22	7	848615	849519	904
NR_160282.1	SUN1	chr7	+	23	22	8	849603	849922	319
NR_160282.1	SUN1	chr7	+	23	22	9	850033	851383	1350
NR_160282.1	SUN1	chr7	+	23	22	10	851482	851949	467
NR_160282.1	SUN1	chr7	+	23	22	11	852043	852608	565
NR_160282.1	SUN1	chr7	+	23	22	12	852667	852809	142
NR_160282.1	SUN1	chr7	+	23	22	13	852952	853408	456
NR_160282.1	SUN1	chr7	+	23	22	14	853585	854919	1334
NR_160282.1	SUN1	chr7	+	23	22	15	855006	856357	1351
NR_160282.1	SUN1	chr7	+	23	22	16	856401	857827	1426
NR_160282.1	SUN1	chr7	+	23	22	17	857957	860127	2170
NR_160282.1	SUN1	chr7	+	23	22	18	860382	861379	997
NR_160282.1	SUN1	chr7	+	23	22	19	861464	865951	4487
NR_160282.1	SUN1	chr7	+	23	22	20	866067	869385	3318
NR_160282.1	SUN1	chr7	+	23	22	21	869516	872469	2953
NR_160282.1	SUN1	chr7	+	23	22	22	872562	873214	652
NR_186328.1	SUNO1	chr19	+	2	1	1	33905027	33905121	94
NR_146635.2	SUPT3H	chr6	-	13	12	1	44809501	44829763	20262
NR_146635.2	SUPT3H	chr6	-	13	12	2	44829857	44932652	102795
NR_146635.2	SUPT3H	chr6	-	13	12	3	44932763	44950042	17279
NR_146635.2	SUPT3H	chr6	-	13	12	4	44950183	44953309	3126
NR_146635.2	SUPT3H	chr6	-	13	12	5	44953417	44954494	1077
NR_146635.2	SUPT3H	chr6	-	13	12	6	44954607	44961752	7145
NR_146635.2	SUPT3H	chr6	-	13	12	7	44961828	45003652	41824
NR_146635.2	SUPT3H	chr6	-	13	12	8	45003792	45014800	11008
NR_146635.2	SUPT3H	chr6	-	13	12	9	45014891	45020545	5654
NR_146635.2	SUPT3H	chr6	-	13	12	10	45020632	45105921	85289
NR_146635.2	SUPT3H	chr6	-	13	12	11	45106006	45365200	259194
NR_146635.2	SUPT3H	chr6	-	13	12	12	45365301	45377503	12202
NR_073470.2	SUPT4H1	chr17	-	5	4	1	58346313	58347187	874
NR_073470.2	SUPT4H1	chr17	-	5	4	2	58347241	58347528	287
NR_073470.2	SUPT4H1	chr17	-	5	4	3	58347584	58351401	3817
NR_073470.2	SUPT4H1	chr17	-	5	4	4	58351508	58352064	556
NR_136627.2	SUPV3L1	chr10	+	16	15	1	69180562	69182519	1957
NR_136627.2	SUPV3L1	chr10	+	16	15	2	69182654	69185986	3332
NR_136627.2	SUPV3L1	chr10	+	16	15	3	69186064	69186442	378
NR_136627.2	SUPV3L1	chr10	+	16	15	4	69186550	69187641	1091
NR_136627.2	SUPV3L1	chr10	+	16	15	5	69187756	69189266	1510
NR_136627.2	SUPV3L1	chr10	+	16	15	6	69189435	69191654	2219
NR_136627.2	SUPV3L1	chr10	+	16	15	7	69191766	69195187	3421
NR_136627.2	SUPV3L1	chr10	+	16	15	8	69195265	69196991	1726
NR_136627.2	SUPV3L1	chr10	+	16	15	9	69197083	69198371	1288
NR_136627.2	SUPV3L1	chr10	+	16	15	10	69198552	69199103	551
NR_136627.2	SUPV3L1	chr10	+	16	15	11	69199197	69200279	1082
NR_136627.2	SUPV3L1	chr10	+	16	15	12	69200499	69202438	1939
NR_136627.2	SUPV3L1	chr10	+	16	15	13	69202519	69202942	423
NR_136627.2	SUPV3L1	chr10	+	16	15	14	69203043	69207792	4749
NR_136627.2	SUPV3L1	chr10	+	16	15	15	69207941	69208599	658
NR_103874.2	SURF6	chr9	-	5	4	1	133332348	133332547	199
NR_103874.2	SURF6	chr9	-	5	4	2	133332760	133333717	957
NR_103874.2	SURF6	chr9	-	5	4	3	133333753	133334391	638
NR_103874.2	SURF6	chr9	-	5	4	4	133334601	133336038	1437
NR_034181.2	SUV39H2	chr10	+	5	4	1	14878919	14896845	17926
NR_034181.2	SUV39H2	chr10	+	5	4	2	14897517	14899538	2021
NR_034181.2	SUV39H2	chr10	+	5	4	3	14899685	14901132	1447
NR_034181.2	SUV39H2	chr10	+	5	4	4	14901262	14902405	1143
NR_186427.1	SUV39H2-DT	chr10	-	3	2	1	14867238	14867716	478
NR_186427.1	SUV39H2-DT	chr10	-	3	2	2	14867880	14878431	10551
NR_144395.1	SUZ12P1	chr17	+	10	9	1	30709811	30734896	25085
NR_144395.1	SUZ12P1	chr17	+	10	9	2	30734943	30735032	89
NR_144395.1	SUZ12P1	chr17	+	10	9	3	30735097	30743300	8203
NR_144395.1	SUZ12P1	chr17	+	10	9	4	30743369	30759490	16121
NR_144395.1	SUZ12P1	chr17	+	10	9	5	30759539	30766502	6963
NR_144395.1	SUZ12P1	chr17	+	10	9	6	30766588	30768833	2245
NR_144395.1	SUZ12P1	chr17	+	10	9	7	30769064	30769871	807
NR_144395.1	SUZ12P1	chr17	+	10	9	8	30769965	30784782	14817
NR_144395.1	SUZ12P1	chr17	+	10	9	9	30784892	30790637	5745
NR_183290.1	SV2C-AS1	chr5	-	2	1	1	76082396	76082918	522
NR_110920.1	SVIL-AS1	chr10	+	4	3	1	29409683	29415356	5673
NR_110920.1	SVIL-AS1	chr10	+	4	3	2	29415412	29458273	42861
NR_110920.1	SVIL-AS1	chr10	+	4	3	3	29458520	29482832	24312
NR_036438.1	SVIL2P	chr10	+	10	9	1	30692297	30695921	3624
NR_036438.1	SVIL2P	chr10	+	10	9	2	30696077	30697375	1298
NR_036438.1	SVIL2P	chr10	+	10	9	3	30697512	30698116	604
NR_036438.1	SVIL2P	chr10	+	10	9	4	30698515	30700086	1571
NR_036438.1	SVIL2P	chr10	+	10	9	5	30700262	30703521	3259
NR_036438.1	SVIL2P	chr10	+	10	9	6	30703666	30704412	746
NR_036438.1	SVIL2P	chr10	+	10	9	7	30704689	30709297	4608
NR_036438.1	SVIL2P	chr10	+	10	9	8	30709453	30712557	3104
NR_036438.1	SVIL2P	chr10	+	10	9	9	30712683	30716926	4243
NR_135213.1	SVIP	chr11	-	4	3	1	22823133	22827206	4073
NR_135213.1	SVIP	chr11	-	4	3	2	22827320	22827823	503
NR_135213.1	SVIP	chr11	-	4	3	3	22827874	22829256	1382
NR_033181.2	SYAP1	chrX	+	9	8	1	16719899	16735264	15365
NR_033181.2	SYAP1	chrX	+	9	8	2	16735345	16736165	820
NR_033181.2	SYAP1	chrX	+	9	8	3	16736232	16741715	5483
NR_033181.2	SYAP1	chrX	+	9	8	4	16741789	16743700	1911
NR_033181.2	SYAP1	chrX	+	9	8	5	16743840	16754944	11104
NR_033181.2	SYAP1	chrX	+	9	8	6	16755093	16756662	1569
NR_033181.2	SYAP1	chrX	+	9	8	7	16756721	16757161	440
NR_033181.2	SYAP1	chrX	+	9	8	8	16757309	16760231	2922
NR_161375.1	SYBU-AS1	chr8	+	2	1	1	109644222	109645117	895
NR_104211.2	SYCP1	chr1	+	33	32	1	114855018	114855440	422
NR_104211.2	SYCP1	chr1	+	33	32	2	114855572	114856572	1000
NR_104211.2	SYCP1	chr1	+	33	32	3	114856657	114857231	574
NR_104211.2	SYCP1	chr1	+	33	32	4	114857275	114857443	168
NR_104211.2	SYCP1	chr1	+	33	32	5	114857497	114858546	1049
NR_104211.2	SYCP1	chr1	+	33	32	6	114858711	114859742	1031
NR_104211.2	SYCP1	chr1	+	33	32	7	114859810	114860735	925
NR_104211.2	SYCP1	chr1	+	33	32	8	114860809	114874505	13696
NR_104211.2	SYCP1	chr1	+	33	32	9	114874564	114876068	1504
NR_104211.2	SYCP1	chr1	+	33	32	10	114876138	114876736	598
NR_104211.2	SYCP1	chr1	+	33	32	11	114876810	114878093	1283
NR_104211.2	SYCP1	chr1	+	33	32	12	114878202	114885534	7332
NR_104211.2	SYCP1	chr1	+	33	32	13	114885629	114886124	495
NR_104211.2	SYCP1	chr1	+	33	32	14	114886309	114887625	1316
NR_104211.2	SYCP1	chr1	+	33	32	15	114887693	114895447	7754
NR_104211.2	SYCP1	chr1	+	33	32	16	114895509	114910396	14887
NR_104211.2	SYCP1	chr1	+	33	32	17	114910501	114911478	977
NR_104211.2	SYCP1	chr1	+	33	32	18	114911582	114913032	1450
NR_104211.2	SYCP1	chr1	+	33	32	19	114913150	114913974	824
NR_104211.2	SYCP1	chr1	+	33	32	20	114914045	114923448	9403
NR_104211.2	SYCP1	chr1	+	33	32	21	114923530	114926277	2747
NR_104211.2	SYCP1	chr1	+	33	32	22	114926340	114926500	160
NR_104211.2	SYCP1	chr1	+	33	32	23	114926563	114944338	17775
NR_104211.2	SYCP1	chr1	+	33	32	24	114944455	114944871	416
NR_104211.2	SYCP1	chr1	+	33	32	25	114944982	114946288	1306
NR_104211.2	SYCP1	chr1	+	33	32	26	114946381	114947245	864
NR_104211.2	SYCP1	chr1	+	33	32	27	114947320	114977556	30236
NR_104211.2	SYCP1	chr1	+	33	32	28	114977616	114981335	3719
NR_104211.2	SYCP1	chr1	+	33	32	29	114981512	114984724	3212
NR_104211.2	SYCP1	chr1	+	33	32	30	114984868	114986178	1310
NR_104211.2	SYCP1	chr1	+	33	32	31	114986281	114994697	8416
NR_104211.2	SYCP1	chr1	+	33	32	32	114994787	114994881	94
NR_147606.2	SYNDIG1	chr20	+	5	4	1	24470233	24543019	72786
NR_147606.2	SYNDIG1	chr20	+	5	4	2	24543577	24584855	41278
NR_147606.2	SYNDIG1	chr20	+	5	4	3	24584993	24662446	77453
NR_147606.2	SYNDIG1	chr20	+	5	4	4	24663068	24665345	2277
NR_120501.1	SYNE1-AS1	chr6	+	2	1	1	152380593	152381059	466
NR_188030.1	SYNE3-AS1	chr14	+	2	1	1	95516220	95517003	783
NR_174954.1	SYNGAP1-AS1	chr6	-	3	2	1	33437481	33446605	9124
NR_174954.1	SYNGAP1-AS1	chr6	-	3	2	2	33446798	33454269	7471
NR_046796.1	SYNJ2-IT1	chr6	+	3	2	1	158001375	158001581	206
NR_046796.1	SYNJ2-IT1	chr6	+	3	2	2	158001701	158002173	472
NR_187219.1	SYNM-AS1	chr15	-	3	2	1	99091170	99100722	9552
NR_187219.1	SYNM-AS1	chr15	-	3	2	2	99100851	99105687	4836
NR_187518.1	SYNPO2L-AS1	chr10	+	3	2	1	73654306	73668274	13968
NR_187518.1	SYNPO2L-AS1	chr10	+	3	2	2	73668361	73674572	6211
NR_046677.1	SYNPR-AS1	chr3	-	5	4	1	63423765	63426712	2947
NR_046677.1	SYNPR-AS1	chr3	-	5	4	2	63426806	63427432	626
NR_046677.1	SYNPR-AS1	chr3	-	5	4	3	63427583	63444270	16687
NR_046677.1	SYNPR-AS1	chr3	-	5	4	4	63444339	63549977	105638
NR_046649.1	SYP-AS1	chrX	+	2	1	1	49199224	49202171	2947
NR_167730.1	SYPL1	chr7	-	6	5	1	106091939	106092948	1009
NR_167730.1	SYPL1	chr7	-	6	5	2	106093137	106097689	4552
NR_167730.1	SYPL1	chr7	-	6	5	3	106097897	106099157	1260
